Daily average humidity [%]
Date	No. of days	Subbasin-ID.
10012000	10	86	83	83	83	85	85	87	83	83	91	92	94	95	94	96	94	83	85	85	86	86	85	88	96	96	97	97	97	96	93	93	94	95	96	96	95	94	96	96	91	85	89	94	96	96	91	95	91	95	90	96	86	95	95	93	93	85	83	84	84	86	86	90	83	83	83	96	95	93	93	94	84	83	96	97
11012000	11	77	72	84	84	82	82	81	76	72	91	93	94	93	94	93	89	74	82	84	82	82	85	89	93	93	92	92	92	92	86	86	89	90	92	90	89	93	94	94	91	85	89	93	94	94	91	94	90	94	88	95	82	94	94	92	92	76	72	71	71	79	79	86	74	74	72	93	88	88	88	89	77	84	94	93
12012000	12	72	68	81	81	78	78	76	72	68	84	86	89	90	88	91	91	71	76	77	75	75	76	81	91	91	89	88	88	91	91	91	91	89	91	91	90	89	89	90	85	76	82	89	91	91	85	90	84	90	81	90	75	90	90	87	87	71	68	66	66	74	74	81	71	71	68	91	90	90	90	91	73	81	91	90
13012000	13	64	57	75	75	70	70	65	63	57	76	76	81	84	81	87	87	59	65	68	65	65	66	71	88	88	89	90	90	89	85	85	87	87	89	86	86	82	84	85	77	66	72	84	86	86	77	82	76	82	74	85	65	82	82	79	79	64	57	56	56	65	65	75	59	59	57	87	85	85	85	87	64	75	86	88
14012000	14	67	58	74	74	68	68	62	63	58	75	74	80	85	80	90	91	60	65	67	67	67	64	69	90	90	94	94	94	93	89	89	91	91	93	89	90	85	88	90	77	64	73	85	87	87	77	88	79	88	77	91	67	88	88	82	82	66	58	57	57	70	70	81	60	60	58	90	88	89	89	91	63	74	87	93
15012000	15	64	60	73	73	70	70	66	64	60	72	71	77	83	78	88	90	60	63	64	62	62	62	66	88	88	89	90	90	91	90	90	90	89	91	88	90	81	84	84	74	62	70	82	85	85	74	82	74	82	72	86	62	82	82	78	78	65	60	60	60	62	62	73	60	60	60	88	89	88	88	90	65	73	85	88
16012000	16	66	59	67	67	65	65	63	61	59	70	67	75	80	75	85	88	55	61	63	62	62	59	63	85	85	87	86	86	87	90	90	88	87	87	88	90	82	84	86	73	59	70	79	83	83	73	86	77	86	74	89	62	86	86	82	82	66	59	62	62	64	64	77	55	55	59	85	91	87	87	88	62	67	83	86
17012000	17	73	61	64	64	63	63	62	62	61	78	71	77	84	81	87	89	58	68	72	75	75	71	71	91	91	90	90	90	91	88	88	89	88	91	88	89	92	92	93	82	71	82	84	91	91	82	94	87	94	85	95	75	94	94	94	94	70	61	64	64	80	80	88	58	58	61	87	88	86	86	89	62	64	91	91
18012000	18	79	67	63	63	63	63	62	65	67	78	70	75	82	79	85	90	64	73	76	81	81	74	72	89	89	91	90	90	90	91	91	90	89	90	88	91	90	91	92	81	74	83	83	88	88	81	93	87	93	88	94	81	93	93	91	91	76	67	70	70	88	88	92	64	64	67	85	91	89	89	90	65	63	88	90
19012000	19	84	76	69	69	69	69	68	73	76	85	78	80	86	85	88	93	74	80	82	87	87	84	81	92	92	92	92	92	92	93	93	93	92	92	90	93	93	93	93	87	84	89	87	92	92	87	93	90	93	90	93	87	93	93	94	94	81	76	77	77	90	90	92	74	74	76	88	93	92	92	93	72	69	92	92
20012000	20	92	89	76	76	76	76	76	85	89	91	90	90	92	91	92	95	89	92	92	93	93	92	90	93	93	94	94	94	94	96	96	95	95	94	94	95	92	92	92	91	92	92	92	92	92	91	92	92	92	93	92	93	92	92	93	93	91	89	89	89	94	94	94	89	89	89	92	96	96	96	95	83	76	92	93
21012000	21	92	91	87	87	88	88	89	90	91	96	96	96	97	97	97	98	92	94	95	94	94	94	95	98	98	98	98	98	98	98	98	98	97	98	97	97	97	98	98	96	94	95	97	98	98	96	97	95	97	95	97	94	97	97	96	96	91	91	90	90	94	94	95	92	92	91	97	97	96	96	98	89	87	98	98
22012000	22	90	89	86	86	88	88	90	88	89	94	95	95	96	96	96	95	90	92	92	92	92	92	93	96	96	95	95	95	96	94	94	95	94	96	95	95	95	95	95	94	92	93	96	96	96	94	94	93	94	93	94	92	94	94	94	94	89	89	88	88	92	92	93	90	90	89	96	95	93	93	95	89	86	96	96
23012000	23	87	86	84	84	86	86	88	85	86	94	96	95	95	95	94	92	88	91	92	91	91	92	94	94	94	95	94	94	93	90	90	92	92	93	93	92	94	95	95	94	92	93	94	95	95	94	94	92	94	91	92	91	94	94	94	94	86	86	85	85	90	90	90	88	88	86	94	92	91	91	92	86	84	95	95
24012000	24	90	90	86	86	89	89	91	89	90	96	97	96	96	96	96	96	90	93	93	92	92	94	96	96	96	96	95	95	96	96	96	96	95	96	96	96	94	95	95	95	94	93	96	96	96	95	93	92	93	92	92	92	93	93	93	93	90	90	90	90	91	91	91	90	90	90	96	96	94	94	96	89	86	96	96
25012000	25	87	84	84	84	86	86	88	84	84	95	95	95	96	96	96	97	86	91	92	92	92	93	94	96	96	95	95	95	96	97	97	97	95	96	96	97	94	94	93	94	93	93	96	96	96	94	91	92	91	92	91	92	91	91	92	92	85	84	82	82	92	92	92	86	86	84	96	97	95	95	97	85	84	96	95
26012000	26	83	78	81	81	82	82	82	79	78	92	92	92	93	92	94	96	81	88	90	90	90	92	92	94	94	96	96	96	96	97	97	96	96	96	95	96	92	94	94	92	92	91	94	94	94	92	93	91	93	90	92	90	93	93	91	91	81	78	76	76	89	89	89	81	81	78	94	96	96	96	96	80	81	94	95
27012000	27	79	72	72	72	72	72	72	72	72	90	89	90	92	91	93	96	72	82	85	86	86	87	88	94	94	95	94	94	95	97	97	96	95	95	95	96	90	92	92	89	87	87	92	92	92	89	90	87	90	86	89	86	90	90	87	87	77	72	72	72	85	85	86	72	72	72	93	97	96	96	96	72	72	92	94
28012000	28	89	88	78	78	79	79	81	85	88	90	91	94	94	92	97	98	87	88	88	88	88	87	89	95	95	96	96	96	96	99	99	98	96	96	98	98	93	94	94	91	87	90	94	93	93	91	94	91	94	91	94	88	94	94	92	92	89	88	90	90	90	90	91	87	87	88	97	99	97	97	98	84	78	93	95
29012000	29	88	86	76	76	78	78	79	82	86	90	91	94	92	91	94	93	85	89	91	90	90	90	90	91	91	91	91	91	92	95	95	93	92	92	95	95	90	90	90	90	90	89	91	91	91	90	89	90	89	90	90	90	89	89	89	89	87	86	86	86	91	91	90	85	85	86	94	96	93	93	93	82	76	91	91
30012000	30	84	78	73	73	72	72	71	77	78	86	86	90	88	86	90	88	79	85	87	88	88	85	86	86	86	87	87	87	86	90	90	88	88	86	91	91	86	87	87	86	85	86	86	86	86	86	88	88	88	89	91	88	88	88	87	87	82	78	78	78	91	91	92	79	79	78	90	93	90	90	88	75	73	86	87
31012000	31	76	68	75	75	73	73	71	71	68	85	84	88	90	88	93	92	70	77	80	82	82	80	82	92	92	94	93	93	93	92	92	92	93	93	93	93	91	92	91	86	80	85	90	92	92	86	90	88	90	87	91	82	90	90	90	90	73	68	66	66	84	84	89	70	70	68	93	94	92	92	92	71	75	92	93
01022000	32	72	66	76	76	73	73	70	69	66	78	74	80	85	81	89	94	68	72	73	74	74	72	73	89	89	91	90	90	91	96	96	94	92	91	92	94	87	89	90	80	72	79	84	87	87	80	90	82	90	81	90	74	90	90	87	87	71	66	64	64	77	77	83	68	68	66	89	95	95	95	94	69	76	87	90
02022000	33	78	71	65	65	68	68	72	69	71	74	69	77	84	79	90	95	64	67	68	71	71	64	66	92	92	94	94	94	94	96	96	95	94	94	92	94	87	90	90	77	64	75	84	90	90	77	87	80	87	79	88	71	87	87	85	85	77	71	78	78	78	78	84	64	64	71	90	95	94	94	95	70	65	90	93
03022000	34	89	84	71	71	74	74	77	80	84	91	89	91	93	92	94	95	80	85	87	91	91	89	89	95	95	94	94	94	95	95	95	95	94	95	94	94	93	94	93	91	89	90	93	94	94	91	92	91	92	92	92	91	92	92	92	92	88	84	88	88	94	94	92	80	80	84	94	94	94	94	95	79	71	94	94
04022000	35	92	90	83	83	85	85	88	88	90	94	94	93	92	93	91	89	89	93	94	94	94	95	94	92	92	90	89	89	90	88	88	89	88	90	90	90	94	94	94	94	95	95	92	93	93	94	95	95	95	95	95	94	95	95	94	94	92	90	92	92	94	94	95	89	89	90	91	90	87	87	89	88	83	93	91
05022000	36	87	87	84	84	83	83	82	86	87	91	92	92	93	93	92	92	89	89	89	88	88	87	90	93	93	92	91	91	92	93	93	92	92	92	93	93	93	93	93	91	87	90	93	94	94	91	94	90	94	90	94	88	94	94	92	92	87	87	86	86	88	88	90	89	89	87	92	94	94	94	92	85	84	94	92
06022000	37	90	87	84	84	86	86	88	86	87	93	94	95	94	94	95	95	88	91	92	92	92	91	92	94	94	95	94	94	94	96	96	95	95	94	96	96	93	94	94	93	91	92	94	94	94	93	94	93	94	93	94	92	94	94	93	93	89	87	87	87	93	93	94	88	88	87	95	97	95	95	95	87	84	94	95
07022000	38	89	87	88	88	89	89	90	87	87	90	91	93	94	92	95	97	88	89	89	88	88	88	89	94	94	96	96	96	96	99	99	97	96	96	97	98	92	94	95	91	88	90	93	93	93	91	94	91	94	90	95	88	94	94	92	92	88	87	86	86	89	89	91	88	88	87	95	99	97	97	97	88	88	93	95
08022000	39	89	88	90	90	92	92	94	89	88	87	86	88	90	89	91	92	88	88	87	85	85	84	85	92	92	93	92	92	92	92	92	92	92	92	93	93	90	92	93	88	84	87	90	92	92	88	92	88	92	88	92	85	92	92	89	89	90	88	89	89	86	86	88	88	88	88	91	94	92	92	92	90	90	92	93
09022000	40	87	85	85	85	88	88	90	85	85	86	84	87	89	87	91	92	84	86	86	87	87	85	85	91	91	93	93	93	93	92	92	92	92	93	92	92	89	90	91	87	85	87	89	90	90	87	90	88	90	88	91	87	90	90	88	88	87	85	86	86	89	89	90	84	84	85	91	92	91	91	92	86	85	90	92
10022000	41	88	86	88	88	90	90	92	87	86	85	82	84	87	86	88	90	86	86	85	86	86	84	83	90	90	91	90	90	90	90	90	90	90	90	89	90	89	90	90	86	84	86	87	90	90	86	89	87	89	88	90	86	89	89	88	88	88	86	86	86	89	89	90	86	86	86	88	89	90	90	90	88	88	90	91
11022000	42	88	85	84	84	88	88	91	85	85	89	86	88	92	90	93	93	83	86	86	88	88	86	86	95	95	96	95	95	95	91	91	93	94	95	91	92	94	95	94	90	86	90	92	95	95	90	92	91	92	91	92	88	92	92	93	93	87	85	87	87	90	90	92	83	83	85	93	90	92	92	93	86	84	95	95
12022000	43	83	78	79	79	80	80	82	78	78	85	81	84	88	86	90	92	76	80	81	84	84	82	81	92	92	92	92	92	92	91	91	92	92	92	90	91	92	92	91	86	82	87	88	91	91	86	91	89	91	88	91	84	91	91	92	92	82	78	80	80	86	86	89	76	76	78	90	91	92	92	92	79	79	91	92
13022000	44	79	75	78	78	78	78	78	76	75	80	78	82	84	82	87	88	73	76	77	77	77	74	76	87	87	90	90	90	88	88	88	88	90	88	87	88	86	88	88	81	74	80	84	86	86	81	88	83	88	82	90	77	88	88	86	86	79	75	78	78	80	80	84	73	73	75	87	88	90	90	88	77	78	86	89
14022000	45	90	90	91	91	92	92	94	90	90	86	82	85	87	87	88	87	88	85	84	85	85	82	82	90	90	91	90	90	88	87	87	87	89	88	88	88	93	93	93	88	82	88	87	92	92	88	93	90	93	89	93	85	93	93	94	94	91	90	92	92	88	88	91	88	88	90	88	88	88	88	87	91	91	92	91
15022000	46	89	90	91	91	93	93	95	90	90	84	80	82	85	86	84	83	87	82	80	82	82	79	80	88	88	88	87	87	85	80	80	83	85	85	83	83	91	91	92	85	79	84	86	92	92	85	91	86	91	85	91	82	91	91	90	90	90	90	92	92	84	84	86	87	87	90	84	82	83	83	83	91	91	92	89
16022000	47	89	89	92	92	94	94	97	90	89	84	79	80	85	86	83	85	86	82	80	83	83	80	79	89	89	89	86	86	85	86	86	85	87	85	85	86	94	94	94	86	80	87	86	94	94	86	94	88	94	88	93	83	94	94	94	94	90	89	93	93	87	87	89	86	86	89	83	86	87	87	85	92	92	94	90
17022000	48	91	91	91	91	94	94	97	91	91	84	81	82	84	84	84	88	88	86	85	86	86	82	82	86	86	89	87	87	85	90	90	88	89	85	87	88	89	90	92	86	82	87	84	88	88	86	94	89	94	89	94	86	94	94	91	91	92	91	94	94	90	90	92	88	88	91	84	90	90	90	88	92	91	88	88
18022000	49	90	90	87	87	90	90	92	89	90	92	94	94	94	93	95	96	91	92	92	91	91	90	92	94	94	94	94	94	95	97	97	96	95	95	96	97	92	92	93	92	90	91	94	93	93	92	92	92	92	92	94	91	92	92	92	92	90	90	88	88	92	92	94	91	91	90	95	98	96	96	96	90	87	93	93
19022000	50	91	89	88	88	90	90	92	89	89	96	97	96	96	97	95	93	89	92	93	93	93	94	96	96	96	93	93	93	94	93	93	93	92	94	95	94	97	96	95	96	94	96	96	98	98	96	95	95	95	94	95	93	95	95	97	97	90	89	89	89	92	92	93	89	89	89	95	94	91	91	93	89	88	98	94
20022000	51	85	84	89	89	91	91	93	86	84	89	90	93	93	92	94	94	82	84	84	83	83	85	88	93	93	93	94	94	93	94	94	94	93	93	95	95	92	92	92	90	85	88	92	93	93	90	92	88	92	86	90	83	92	92	91	91	86	84	87	87	82	82	84	82	82	84	94	95	92	92	94	88	89	93	93
21022000	52	86	84	88	88	91	91	94	86	84	90	92	94	93	93	93	92	81	85	86	85	85	85	89	92	92	92	92	92	92	92	92	92	91	92	94	93	92	93	93	91	85	88	92	93	93	91	92	90	92	89	93	85	92	92	92	92	87	84	88	88	85	85	89	81	81	84	93	94	90	90	92	88	88	93	93
22022000	53	85	83	88	88	91	91	95	85	83	88	91	92	91	91	91	89	80	83	84	84	84	84	87	90	90	92	91	91	90	88	88	89	90	90	90	90	91	92	92	89	84	87	90	91	91	89	91	89	91	88	92	84	91	91	91	91	86	83	87	87	83	83	88	80	80	83	91	90	88	88	89	87	88	91	92
23022000	54	90	89	88	88	92	92	96	89	89	85	85	87	88	88	89	87	84	83	82	84	84	81	83	89	89	91	89	89	88	86	86	87	88	88	89	88	91	92	92	87	81	87	88	90	90	87	93	89	93	88	93	84	93	93	92	92	91	89	94	94	87	87	90	84	84	89	89	88	86	86	87	91	88	90	91
24022000	55	87	86	90	90	92	92	95	87	86	85	82	86	89	86	91	90	82	82	82	83	83	81	82	91	91	91	90	90	91	90	90	90	89	91	91	92	92	92	93	87	81	87	88	91	91	87	94	89	94	88	94	83	94	94	93	93	88	86	89	89	86	86	90	82	82	86	91	92	88	88	90	89	90	91	91
25022000	56	87	85	89	89	93	93	98	86	85	84	81	86	89	86	92	91	80	81	81	83	83	80	80	93	93	92	92	92	93	89	89	91	90	93	92	92	92	92	92	86	80	86	89	92	92	86	93	89	93	88	94	83	93	93	92	92	88	85	90	90	86	86	91	80	80	85	92	92	88	88	91	89	89	92	92
26022000	57	85	83	88	88	91	91	95	85	83	91	88	90	93	92	94	94	80	84	85	88	88	88	88	96	96	94	94	94	95	93	93	94	92	95	94	94	95	95	94	91	88	91	93	96	96	91	93	92	93	90	93	88	93	93	94	94	85	83	86	86	87	87	90	80	80	83	94	94	90	90	94	87	88	96	95
27022000	58	86	83	89	89	91	91	92	85	83	88	86	90	92	91	94	93	80	82	82	85	85	84	85	95	95	93	93	93	94	92	92	93	92	94	93	93	97	96	96	91	84	90	92	96	96	91	96	93	96	91	96	85	96	96	97	97	86	83	85	85	86	86	92	80	80	83	94	93	90	90	93	87	89	96	94
28022000	59	85	82	84	84	86	86	88	82	82	92	93	94	94	94	94	91	79	84	85	88	88	88	90	94	94	93	93	93	93	90	90	91	91	93	92	92	95	95	94	93	88	92	94	95	95	93	94	93	94	91	94	88	94	94	96	96	84	82	84	84	88	88	91	79	79	82	94	91	89	89	91	84	84	95	94
29022000	60	84	78	80	80	83	83	86	79	78	92	93	94	94	94	94	92	76	84	87	89	89	90	91	93	93	95	94	94	92	91	91	92	93	92	93	92	95	95	95	93	90	93	93	94	94	93	96	94	96	93	96	89	96	96	96	96	82	78	80	80	88	88	92	76	76	78	94	92	92	92	92	81	80	94	95
01032000	61	81	77	82	82	84	84	87	78	77	92	94	93	92	93	92	90	74	84	87	87	87	89	92	92	92	92	92	92	90	89	89	90	90	90	91	90	94	94	93	93	89	92	92	93	93	93	93	93	93	91	93	87	93	93	94	94	80	77	79	79	85	85	90	74	74	77	92	90	89	89	90	80	82	93	92
02032000	62	85	80	80	80	84	84	88	80	80	92	93	94	94	94	94	92	78	85	87	88	88	89	91	93	93	94	93	93	92	92	92	92	91	92	94	94	95	95	95	93	89	92	93	94	94	93	94	94	94	92	96	88	94	94	96	96	84	80	83	83	88	88	92	78	78	80	94	95	89	89	92	82	80	94	94
03032000	63	84	80	79	79	83	83	88	80	80	90	92	94	93	92	93	90	76	83	85	86	86	87	89	92	92	92	92	92	92	89	89	90	90	92	93	92	93	93	92	91	87	90	92	92	92	91	92	91	92	90	93	86	92	92	94	94	83	80	84	84	86	86	89	76	76	80	93	92	88	88	90	82	79	92	92
04032000	64	85	82	84	84	88	88	92	83	82	88	91	92	90	91	90	88	77	81	82	84	84	84	87	89	89	90	88	88	87	88	88	88	87	87	90	90	92	92	92	90	84	88	90	90	90	90	93	91	93	89	94	84	93	93	93	93	85	82	88	88	84	84	90	77	77	82	90	91	86	86	88	85	84	90	90
05032000	65	82	78	80	80	83	83	86	78	78	88	90	91	91	90	91	90	74	82	84	84	84	85	88	90	90	91	90	90	90	90	90	90	89	90	91	91	91	92	92	89	85	88	90	90	90	89	93	90	93	88	93	84	93	93	92	92	82	78	81	81	84	84	88	74	74	78	91	91	88	88	90	80	80	90	91
06032000	66	79	75	81	81	83	83	84	77	75	87	90	91	88	88	88	85	73	81	83	82	82	84	87	86	86	86	84	84	85	85	85	85	85	85	88	87	88	88	90	87	84	86	87	87	87	87	91	88	91	86	92	82	91	91	89	89	79	75	77	77	81	81	86	73	73	75	88	88	85	85	85	79	81	87	86
07032000	67	79	74	82	82	83	83	84	76	74	87	89	89	88	90	86	85	72	80	82	82	82	83	86	87	87	87	85	85	84	85	85	85	85	84	86	86	90	91	92	88	83	87	88	90	90	88	92	89	92	87	93	82	92	92	91	91	78	74	75	75	82	82	88	72	72	74	86	86	85	85	85	78	82	90	88
08032000	68	86	82	81	81	85	85	89	81	82	88	88	92	91	89	93	94	78	83	85	88	88	86	87	90	90	91	91	91	91	97	97	94	93	91	95	96	90	90	91	88	86	88	90	89	89	88	92	90	92	90	93	88	92	92	91	91	85	82	85	85	90	90	92	78	78	82	93	98	95	95	94	83	81	89	90
09032000	69	88	85	84	84	87	87	90	85	85	95	95	96	95	95	94	93	85	90	92	93	93	94	94	94	94	93	92	92	92	94	94	93	92	92	95	94	95	94	94	95	94	94	94	95	95	95	94	94	94	94	93	93	94	94	95	95	87	85	84	84	92	92	93	85	85	85	94	96	92	92	93	86	84	95	93
10032000	70	89	86	88	88	91	91	94	87	86	93	94	93	93	94	92	92	84	89	90	91	91	91	92	93	93	93	92	92	92	93	93	92	91	92	92	92	94	94	93	93	91	92	93	95	95	93	92	93	92	92	92	91	92	92	94	94	88	86	88	88	90	90	92	84	84	86	92	93	91	91	92	88	88	95	93
11032000	71	88	87	88	88	91	91	94	87	87	94	92	93	95	95	94	96	85	88	90	90	90	91	92	96	96	95	96	96	96	96	96	96	95	96	95	96	97	96	95	94	91	94	95	97	97	94	94	94	94	92	93	90	94	94	96	96	88	87	88	88	89	89	91	85	85	87	94	96	94	94	96	89	88	97	96
12032000	72	86	84	85	85	88	88	92	84	84	92	92	94	95	94	96	96	83	87	88	88	88	89	90	96	96	95	95	95	96	96	96	96	96	96	96	96	94	94	94	92	89	91	95	96	96	92	93	91	93	90	93	88	93	93	93	93	86	84	85	85	87	87	89	83	83	84	96	96	96	96	96	86	85	96	95
13032000	73	90	87	84	84	87	87	90	86	87	91	92	93	93	92	94	96	85	88	89	89	89	88	90	92	92	94	94	94	93	98	98	96	95	93	96	96	91	92	92	91	88	90	92	92	92	91	92	90	92	90	92	89	92	92	91	91	90	87	90	90	90	90	91	85	85	87	94	98	96	96	96	87	84	92	93
14032000	74	92	90	85	85	87	87	90	88	90	95	96	96	97	96	97	98	90	92	93	94	94	93	94	97	97	97	97	97	97	98	98	98	97	97	98	98	96	97	97	95	93	94	96	96	96	95	96	95	96	95	97	94	96	96	96	96	91	90	90	90	95	95	96	90	90	90	97	98	98	98	98	89	85	96	97
15032000	75	89	88	84	84	88	88	91	86	88	95	96	96	96	96	95	95	87	91	92	93	93	94	95	96	96	96	95	95	95	96	96	95	95	95	96	96	96	96	96	95	94	95	96	96	96	95	96	94	96	94	95	93	96	96	95	95	89	88	88	88	92	92	93	87	87	88	95	96	94	94	95	88	84	96	96
16032000	76	89	87	82	82	87	87	92	85	87	95	94	94	95	95	95	97	85	91	93	94	94	96	95	96	96	96	96	96	96	97	97	97	96	96	96	97	95	95	95	95	96	95	95	96	96	95	94	94	94	93	93	94	94	94	94	94	88	87	88	88	92	92	92	85	85	87	95	97	97	97	97	87	82	96	96
17032000	77	86	82	78	78	82	82	85	80	82	88	87	89	91	90	93	94	80	84	86	88	88	86	86	94	94	95	96	96	95	94	94	94	95	95	93	94	91	92	92	89	86	88	91	92	92	89	90	89	90	89	92	88	90	90	89	89	85	82	83	83	89	89	91	80	80	82	93	93	95	95	94	82	78	92	94
18032000	78	81	76	76	76	79	79	82	76	76	86	84	87	90	89	92	94	72	78	80	82	82	81	82	94	94	95	94	94	94	94	94	94	94	94	92	93	94	95	95	88	81	87	91	94	94	88	95	89	95	87	94	82	95	95	93	93	81	76	80	80	83	83	87	72	72	76	92	92	94	94	94	77	76	94	95
19032000	79	83	78	79	79	82	82	84	78	78	81	76	82	86	83	90	95	75	79	80	82	82	78	78	91	91	94	95	95	94	97	97	95	96	94	93	95	89	91	91	83	78	84	86	89	89	83	92	87	92	87	93	82	92	92	90	90	82	78	81	81	86	86	90	75	75	78	90	95	97	97	95	80	79	89	93
20032000	80	86	82	80	80	84	84	86	82	82	91	90	91	92	92	92	94	81	86	88	88	88	88	89	94	94	94	94	94	93	96	96	94	94	93	95	95	92	93	92	91	88	90	92	94	94	91	90	90	90	90	91	88	90	90	91	91	85	82	84	84	88	88	90	81	81	82	92	97	95	95	94	83	80	94	94
21032000	81	87	83	81	81	83	83	84	82	83	89	89	90	89	89	90	90	82	87	88	89	89	88	89	88	88	91	90	90	88	92	92	90	91	88	91	91	90	91	91	89	88	89	89	89	89	89	91	91	91	90	92	89	91	91	91	91	86	83	83	83	89	89	91	82	82	83	90	93	92	92	90	83	81	89	91
22032000	82	85	82	86	86	88	88	90	83	82	86	86	89	89	87	91	92	81	84	85	84	84	83	85	89	89	93	92	92	91	94	94	92	93	91	93	93	87	89	90	86	83	85	88	88	88	86	89	86	89	86	90	84	89	89	86	86	85	82	83	83	84	84	87	81	81	82	91	95	93	93	92	85	86	88	92
23032000	83	85	82	85	85	87	87	88	83	82	90	91	92	92	91	93	93	83	88	90	88	88	89	90	91	91	93	93	93	92	93	93	93	92	92	94	94	90	91	91	90	89	89	91	90	90	90	91	90	91	90	93	88	91	91	89	89	84	82	81	81	87	87	90	83	83	82	93	95	92	92	93	84	85	90	92
24032000	84	83	80	86	86	88	88	90	82	80	87	89	91	91	90	93	92	78	82	84	83	83	83	86	91	91	92	91	91	92	92	92	92	91	92	93	93	90	91	92	88	83	86	90	90	90	88	92	89	92	88	93	83	92	92	90	90	83	80	82	82	84	84	89	78	78	80	93	94	90	90	92	84	86	90	91
25032000	85	82	79	84	84	86	86	88	81	79	85	87	90	89	87	91	90	77	80	81	81	81	80	84	89	89	89	90	90	90	89	89	90	90	90	91	91	87	87	88	86	80	84	88	88	88	86	88	86	88	85	91	81	88	88	87	87	82	79	81	81	81	81	86	77	77	79	91	91	90	90	90	82	84	88	89
26032000	86	84	82	85	85	87	87	89	83	82	81	83	87	86	83	89	89	79	80	80	80	80	78	80	85	85	87	87	87	87	90	90	89	88	87	91	91	84	85	86	82	78	81	84	84	84	82	86	84	86	83	88	80	86	86	84	84	84	82	84	84	82	82	86	79	79	82	89	93	89	89	89	84	85	84	86
27032000	87	82	78	83	83	85	85	87	80	78	88	90	92	92	91	94	93	77	82	84	83	83	83	87	93	93	92	92	92	93	92	92	93	92	93	94	93	91	91	91	89	83	86	92	92	92	89	90	88	90	87	91	83	90	90	90	90	82	78	80	80	83	83	87	77	77	78	94	94	92	92	93	82	83	92	92
28032000	88	84	81	84	84	87	87	90	82	81	87	86	89	89	88	90	88	78	83	85	86	86	85	85	89	89	91	90	90	88	88	88	88	89	88	90	89	91	92	91	88	85	89	88	90	90	88	91	90	91	89	91	86	91	91	93	93	83	81	83	83	86	86	90	78	78	81	90	90	88	88	88	84	84	90	90
